,,,,,,Type,,Date,,Num,,Memo,,Name,,Account,,Qty,,Sales Price,,Amount,,Balance
,,,,,,Invoice,,06/30/2015,,12690,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,36.40,,72.80,,"1,783.20"
,,,,,,Invoice,,07/03/2015,,12702,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"1,819.60"
,,,,,,Invoice,,07/15/2015,,12762,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"1,856.00"
,,,,,,Invoice,,08/21/2015,,13002,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"1,892.40"
,,,,,,Invoice,,08/21/2015,,13003,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"1,928.80"
,,,,,,Invoice,,09/18/2015,,13198,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"1,965.20"
,,,,,,Invoice,,09/25/2015,,13238,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,001.60"
,,,,,,Invoice,,10/07/2015,,13378,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,038.00"
,,,,,,Invoice,,10/19/2015,,13415,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,074.40"
,,,,,,Invoice,,11/04/2015,,13560,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,110.80"
,,,,,,Invoice,,11/20/2015,,13628,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,147.20"
,,,,,,Invoice,,12/11/2015,,13772,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,183.60"
,,,,,,Invoice,,01/08/2016,,13949,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,220.00"
,,,,,,Invoice,,02/05/2016,,14131,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,36.40,,72.80,,"2,292.80"
,,,,,,Invoice,,03/04/2016,,14315,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,329.20"
,,,,,,Invoice,,03/11/2016,,14334,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,365.60"
,,,,,,Invoice,,04/08/2016,,14521,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,402.00"
,,,,,,Invoice,,04/22/2016,,14571,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,438.40"
,,,,,,Invoice,,05/03/2016,,14684,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,474.80"
,,,,,,Invoice,,05/13/2016,,14758,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,511.20"
,,,,,,Invoice,,05/27/2016,,14892,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,547.60"
,,,,,,Invoice,,06/15/2016,,14972,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,584.00"
,,,,,,Invoice,,06/24/2016,,15010,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,620.40"
,,,,,,Invoice,,07/01/2016,,15125,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,656.80"
,,,,,,Invoice,,07/15/2016,,15211,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,693.20"
,,,,,,Invoice,,07/22/2016,,15245,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,729.60"
,,,,,,Invoice,,08/16/2016,,15442,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,766.00"
,,,,,,Invoice,,09/02/2016,,15599,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,802.40"
,,,,,,Invoice,,09/09/2016,,15639,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,838.80"
,,,,,,Invoice,,09/22/2016,,15700,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,875.20"
,,,,,,Invoice,,10/14/2016,,15875,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,911.60"
,,,,,,Invoice,,10/28/2016,,16007,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,948.00"
,,,,,,Invoice,,11/11/2016,,16080,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"2,984.40"
,,,,,,Invoice,,12/16/2016,,16292,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,020.80"
,,,,,,Invoice,,01/18/2017,,16563,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,057.20"
,,,,,,Invoice,,02/03/2017,,16618,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,093.60"
,,,,,,Invoice,,02/17/2017,,16662,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,36.40,,72.80,,"3,166.40"
,,,,,,Invoice,,03/03/2017,,16791,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,202.80"
,,,,,,Invoice,,03/17/2017,,16822,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,239.20"
,,,,,,Invoice,,03/27/2017,,16918,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,275.60"
,,,,,,Invoice,,04/14/2017,,16979,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,312.00"
,,,,,,Invoice,,04/28/2017,,17048,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,348.40"
,,,,,,Invoice,,05/05/2017,,17117,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,384.80"
,,,,,,Invoice,,05/19/2017,,17231,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,36.40,,72.80,,"3,457.60"
,,,,,,Invoice,,05/31/2017,,17262,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,36.40,,72.80,,"3,530.40"
,,,,,,Invoice,,07/07/2017,,17447,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,566.80"
,,,,,,Invoice,,07/28/2017,,17567,,Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,603.20"
,,,,,,Invoice,,08/07/2017,,17592,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,639.60"
,,,,,,Invoice,,09/08/2017,,17747,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,676.00"
,,,,,,Invoice,,09/15/2017,,17766,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,712.40"
,,,,,,Invoice,,09/25/2017,,17790,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,748.80"
,,,,,,Invoice,,09/29/2017,,17882,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,785.20"
,,,,,,Invoice,,10/13/2017,,17920,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,821.60"
,,,,,,Invoice,,10/20/2017,,17937,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,858.00"
,,,,,,Invoice,,11/10/2017,,18061,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,894.40"
,,,,,,Invoice,,12/04/2017,,18167,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"3,930.80"
,,,,,,Invoice,,12/20/2017,,18213,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,36.40,,72.80,,"4,003.60"
,,,,,,Invoice,,01/26/2018,,18359,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,040.00"
,,,,,,Invoice,,01/26/2018,,18360,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,076.40"
,,,,,,Invoice,,02/21/2018,,18510,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,112.80"
,,,,,,Invoice,,03/16/2018,,18628,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,149.20"
,,,,,,Invoice,,03/26/2018,,18690,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,185.60"
,,,,,,Invoice,,05/04/2018,,18899,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,222.00"
,,,,,,Invoice,,05/21/2018,,18933,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,258.40"
,,,,,,Invoice,,06/08/2018,,19068,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,294.80"
,,,,,,Invoice,,07/09/2018,,19217,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,331.20"
,,,,,,Invoice,,07/13/2018,,19243,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,367.60"
,,,,,,Invoice,,08/10/2018,,19391,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,404.00"
,,,,,,Invoice,,08/30/2018,,19459,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,440.40"
,,,,,,Invoice,,09/07/2018,,19557,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,476.80"
,,,,,,Invoice,,09/25/2018,,19619,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,513.20"
,,,,,,Invoice,,10/10/2018,,19772,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,549.60"
,,,,,,Invoice,,10/18/2018,,19801,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,586.00"
,,,,,,Invoice,,10/29/2018,,19859,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,622.40"
,,,,,,Invoice,,11/28/2018,,20071,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,658.80"
,,,,,,Invoice,,12/14/2018,,20145,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,695.20"
,,,,,,Invoice,,01/11/2019,,20315,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,731.60"
,,,,,,Invoice,,01/28/2019,,20359,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,768.00"
,,,,,,Invoice,,03/04/2019,,20657,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,804.40"
,,,,,,Invoice,,04/17/2019,,20907,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,36.40,,36.40,,"4,840.80"
,,,,,,Invoice,,04/26/2019,,20937,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,37.40,,37.40,,"4,878.20"
,,,,,,Invoice,,05/03/2019,,21039,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,37.40,,37.40,,"4,915.60"
,,,,,,Invoice,,05/28/2019,,21203,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,37.40,,37.40,,"4,953.00"
,,,,,,Invoice,,07/30/2019,,21519,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,37.40,,37.40,,"4,990.40"
,,,,,,Invoice,,07/31/2019,,21564,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,37.40,,37.40,,"5,027.80"
,,,,,,Invoice,,08/27/2019,,21723,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,37.40,,37.40,,"5,065.20"
,,,,,,Invoice,,10/09/2019,,22019,,D21291-Betco Better Then Bleach Mildew Remover 12/Qts,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,37.40,,37.40,,"5,102.60"
,,,Total BE-321-12 (D21291-Betco Better Then Bleach Mildew Remover 12/Qts),,,,,,,,,,,,,,,142.00,,,,"5,102.60",,"5,102.60"
,,,"BE-32547 (Fast Draw - PH7Q Ultra Betco Fast Draw - Neutral Disinfect, Deodorize A...",,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,01/27/2017,,16591,,"PH7Q Ultra Betco Fast Draw - Neutral Disinfect, Deodorize All Purpose Cleaner (no alcohol)",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,0.00,,0.00,,0.00
,,,,,,Invoice,,12/06/2017,,18178,,"Fast Draw - PH7Q Ultra Betco Fast Draw - Neutral Disinfect, Deodorize All Purpose Cleaner (no al...",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,0.00,,0.00,,0.00
,,,"Total BE-32547 (Fast Draw - PH7Q Ultra Betco Fast Draw - Neutral Disinfect, Deodorize A...",,,,,,,,,,,,,,,2.00,,,,0.00,,0.00
,,,BE-77-12 (D21298 - Cream Cleanser 1 Qt. (12/cs)),,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,05/03/2013,,7551,,Cream Cleanser 1 Qt. (12/cs),,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,38.50,,77.00,,77.00
,,,,,,Invoice,,06/14/2013,,7805,,Cream Cleanser 1 Qt. (12/cs),,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,38.50,,38.50,,115.50
,,,,,,Invoice,,09/06/2013,,8360,,Cream Cleanser 1 Qt. (12/cs)**Need to return Chris over ordered**9/9-RC,,GOLD'S Gym E Northport,,BD Sales Income,,0.00,,38.50,,0.00,,115.50
,,,,,,Invoice,,12/31/2013,,9032,,Cream Cleanser 1 Qt. (12/cs),,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,38.50,,38.50,,154.00
,,,,,,Invoice,,01/12/2018,,18331,,Cream Cleanser 1 Qt. (12/cs)  **3**,,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,2.49,,7.47,,161.47
,,,Total BE-77-12 (D21298 - Cream Cleanser 1 Qt. (12/cs)),,,,,,,,,,,,,,,7.00,,,,161.47,,161.47
,,,"CL-C726 (Gum Remover (6.5 oz. Aerosol, 12/cs )  )",,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,10/17/2014,,10951,,"Gum Remover (6.5 oz. Aerosol, 12/cs     *****1 CAN******",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,2.55,,2.55,,2.55
,,,"Total CL-C726 (Gum Remover (6.5 oz. Aerosol, 12/cs )  )",,,,,,,,,,,,,,,1.00,,,,2.55,,2.55
,,,D00974 (409 Glass & Multi-Surface Cleaner(9/32oz/cs)),,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,12/24/2012,,6640,,409 Glass & Multi-Surface Cleaner(9/32oz/cs),,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,40.00,,40.00,,40.00
,,,Total D00974 (409 Glass & Multi-Surface Cleaner(9/32oz/cs)),,,,,,,,,,,,,,,1.00,,,,40.00,,40.00
,,,DIA-01602 (ABAL - Soft Scrub w/Bleach (PK 9/24 oz)),,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,05/04/2012,,4927,,ABAL - Soft Scrub w/Bleach (PK 9/24 oz),,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,44.00,,44.00,,44.00
,,,,,,Invoice,,06/01/2012,,5117,,ABAL - Soft Scrub w/Bleach (PK 9/24 oz),,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,44.00,,132.00,,176.00
,,,,,,Invoice,,06/27/2012,,5264,,ABAL - Soft Scrub w/Bleach (PK 9/24 oz),,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,44.00,,176.00,,352.00
,,,Total DIA-01602 (ABAL - Soft Scrub w/Bleach (PK 9/24 oz)),,,,,,,,,,,,,,,8.00,,,,352.00,,352.00
,,,"FLONEU5 (ABAL-Neutral Floor Cleaner 5gal-""GREEN LID ONLY"")",,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,06/07/2013,,7772,,"ABAL-Neutral Floor Cleaner 5gal-""GREEN LID ONLY""",,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,0.00,,0.00,,0.00
,,,"Total FLONEU5 (ABAL-Neutral Floor Cleaner 5gal-""GREEN LID ONLY"")",,,,,,,,,,,,,,,1.00,,,,0.00,,0.00
,,,L01222 (Tilex Instant Mildew Remover  32oz Spray Bottle 9/cs),,,,,,,,,,,,,,,,,,,,,
,,,,,,Invoice,,08/04/2010,,316,,TILEX INSTANT MILDEW RMVR 9/32,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,49.00,,98.00,,98.00
,,,,,,Invoice,,09/01/2010,,582,,TILEX INSTANT MILDEW RMVR 9/32,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,49.00,,49.00,,147.00
,,,,,,Invoice,,11/03/2010,,1004,,TILEX INSTANT MILDEW RMVR 9/32,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,49.00,,98.00,,245.00
,,,,,,Invoice,,11/23/2010,,1119,,TILEX INSTANT MILDEW RMVR 9/32,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,295.00
,,,,,,Invoice,,12/17/2010,,1314,,TILEX INSTANT MILDEW RMVR 9/32,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,345.00
,,,,,,Invoice,,02/01/2011,,1619,,TILEX INSTANT MILDEW RMVR 9/32,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,445.00
,,,,,,Invoice,,03/02/2011,,1827,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,545.00
,,,,,,Invoice,,03/31/2011,,2033,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs. $3.94,,GOLD'S Gym E Northport,,BD Sales Income,,1.00,,50.00,,50.00,,595.00
,,,,,,Invoice,,05/12/2011,,2287,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,695.00
,,,,,,Invoice,,06/16/2011,,2551,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,50.00,,150.00,,845.00
,,,,,,Invoice,,07/14/2011,,2806,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,945.00
,,,,,,Invoice,,08/24/2011,,3106,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"1,045.00"
,,,,,,Invoice,,09/23/2011,,3354,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs. $3.94,,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,50.00,,150.00,,"1,195.00"
,,,,,,Invoice,,11/18/2011,,3800,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,50.00,,200.00,,"1,395.00"
,,,,,,Invoice,,01/13/2012,,4197,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,4.00,,50.00,,200.00,,"1,595.00"
,,,,,,Invoice,,02/10/2012,,4368,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs. $3.94,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"1,695.00"
,,,,,,Invoice,,03/15/2012,,4570,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,50.00,,150.00,,"1,845.00"
,,,,,,Invoice,,04/05/2012,,4712,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,50.00,,150.00,,"1,995.00"
,,,,,,Invoice,,05/04/2012,,4927,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"2,095.00"
,,,,,,Invoice,,06/01/2012,,5117,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"2,195.00"
,,,,,,Invoice,,06/27/2012,,5264,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs. $3.94,,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,50.00,,150.00,,"2,345.00"
,,,,,,Invoice,,08/10/2012,,5656,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,50.00,,150.00,,"2,495.00"
,,,,,,Invoice,,09/05/2012,,5842,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"2,595.00"
,,,,,,Invoice,,10/03/2012,,6104,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"2,695.00"
,,,,,,Invoice,,11/09/2012,,6392,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,50.00,,150.00,,"2,845.00"
,,,,,,Invoice,,12/07/2012,,6572,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,3.00,,50.00,,150.00,,"2,995.00"
,,,,,,Invoice,,01/11/2013,,6776,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"3,095.00"
,,,,,,Invoice,,02/28/2013,,7035,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"3,195.00"
,,,,,,Invoice,,03/29/2013,,7211,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"3,295.00"
,,,,,,Invoice,,04/01/2013,,7321,,TILEX INSTANT MILDEW RMVR 32 oz.  9/cs.,,GOLD'S Gym E Northport,,BD Sales Income,,2.00,,50.00,,100.00,,"3,395.00"
